-0.29409,-0.25788,-0.21966,-0.18038,-0.14173,-0.10455,-0.068784,-0.034077,0
-0.28513,-0.25302,-0.21843,-0.18193,-0.14439,-0.10695,-0.070311,-0.034691,0
-0.26963,-0.24295,-0.21263,-0.17952,-0.1444,-0.10812,-0.071558,-0.035398,0
-0.25309,-0.22986,-0.20332,-0.17368,-0.14146,-0.10727,-0.071814,-0.035838,0
-0.25857,-0.22708,-0.1975,-0.16784,-0.13703,-0.10466,-0.070783,-0.03572,0
-0.28372,-0.23683,-0.19989,-0.16647,-0.13425,-0.10201,-0.069045,-0.035046,0
-0.2961,-0.25034,-0.2077,-0.16985,-0.13477,-0.10107,-0.06779,-0.034257,0
-0.29782,-0.25762,-0.2158,-0.17554,-0.13787,-0.10218,-0.067743,-0.033877,0
-0.29409,-0.25788,-0.21966,-0.18038,-0.14173,-0.10455,-0.068784,-0.034077,0
