0.39996,0.38827,0.37624,0.35928,0.34936,0.34651,0.3446,0.34504
0.39739,0.38088,0.37002,0.36695,0.35555,0.35142,0.34788,0.3468
0.35808,0.35092,0.36277,0.3574,0.3589,0.3524,0.35106,0.34835
0.23188,0.32971,0.33674,0.35057,0.35045,0.35289,0.35015,0.34997
0.23188,0.28718,0.32366,0.33554,0.34433,0.34716,0.34902,0.3486
0.35808,0.29097,0.31847,0.32783,0.33826,0.34235,0.34579,0.34685
0.39739,0.36094,0.32464,0.33509,0.33471,0.34123,0.34262,0.34532
0.39996,0.38575,0.36208,0.34195,0.34305,0.34065,0.34348,0.34368
